918;1;6;8;24
919;1;6;8;25
920;1;6;9;10
921;1;6;9;11
922;1;6;9;12
923;1;6;9;13
924;1;6;9;14
925;1;6;9;15
926;1;6;9;16
927;1;6;9;17
928;1;6;9;18
929;1;6;9;19
930;1;6;9;20
931;1;6;9;21
932;1;6;9;22
933;1;6;9;23
934;1;6;9;24
935;1;6;9;25
936;1;6;10;11
937;1;6;10;12
938;1;6;10;13
939;1;6;10;14
940;1;6;10;15
941;1;6;10;16
942;1;6;10;17
943;1;6;10;18
944;1;6;10;19
945;1;6;10;20
946;1;6;10;21
947;1;6;10;22
948;1;6;10;23
949;1;6;10;24
950;1;6;10;25
951;1;6;11;12
952;1;6;11;13
953;1;6;11;14
954;1;6;11;15
955;1;6;11;16
956;1;6;11;17
957;1;6;11;18
958;1;6;11;19
959;1;6;11;20
960;1;6;11;21
961;1;6;11;22
962;1;6;11;23
963;1;6;11;24
964;1;6;11;25
965;1;6;12;13
966;1;6;12;14
967;1;6;12;15
968;1;6;12;16
969;1;6;12;17
970;1;6;12;18
971;1;6;12;19
972;1;6;12;20
973;1;6;12;21
974;1;6;12;22
975;1;6;12;23
976;1;6;12;24
977;1;6;12;25
978;1;6;13;14
979;1;6;13;15
980;1;6;13;16
981;1;6;13;17
982;1;6;13;18
983;1;6;13;19
984;1;6;13;20
985;1;6;13;21
986;1;6;13;22
987;1;6;13;23
988;1;6;13;24
989;1;6;13;25
990;1;6;14;15
991;1;6;14;16
992;1;6;14;17
993;1;6;14;18
994;1;6;14;19
995;1;6;14;20
996;1;6;14;21
997;1;6;14;22
998;1;6;14;23
999;1;6;14;24
1000;1;6;14;25
1001;1;6;15;16
1002;1;6;15;17
1003;1;6;15;18
1004;1;6;15;19
1005;1;6;15;20
1006;1;6;15;21
1007;1;6;15;22
1008;1;6;15;23
1009;1;6;15;24
1010;1;6;15;25
1011;1;6;16;17
1012;1;6;16;18
1013;1;6;16;19
1014;1;6;16;20
1015;1;6;16;21
1016;1;6;16;22
1017;1;6;16;23
1018;1;6;16;24
1019;1;6;16;25
1020;1;6;17;18
1021;1;6;17;19
1022;1;6;17;20
1023;1;6;17;21
1024;1;6;17;22
1025;1;6;17;23
1026;1;6;17;24
1027;1;6;17;25
1028;1;6;18;19
1029;1;6;18;20
1030;1;6;18;21
1031;1;6;18;22
1032;1;6;18;23
1033;1;6;18;24
1034;1;6;18;25
1035;1;6;19;20
1036;1;6;19;21
1037;1;6;19;22
1038;1;6;19;23
1039;1;6;19;24
1040;1;6;19;25
1041;1;6;20;21
1042;1;6;20;22
1043;1;6;20;23
1044;1;6;20;24
1045;1;6;20;25
1046;1;6;21;22
1047;1;6;21;23
1048;1;6;21;24
1049;1;6;21;25
1050;1;6;22;23
1051;1;6;22;24
1052;1;6;22;25
1053;1;6;23;24
1054;1;6;23;25
1055;1;6;24;25
1056;1;7;8;9
1057;1;7;8;10
1058;1;7;8;11
1059;1;7;8;12
1060;1;7;8;13
1061;1;7;8;14
1062;1;7;8;15
1063;1;7;8;16
1064;1;7;8;17
1065;1;7;8;18
1066;1;7;8;19
1067;1;7;8;20
1068;1;7;8;21
1069;1;7;8;22
1070;1;7;8;23
1071;1;7;8;24
1072;1;7;8;25
1073;1;7;9;10
1074;1;7;9;11
1075;1;7;9;12
1076;1;7;9;13
1077;1;7;9;14
1078;1;7;9;15
1079;1;7;9;16
1080;1;7;9;17
1081;1;7;9;18
1082;1;7;9;19
1083;1;7;9;20
1084;1;7;9;21
1085;1;7;9;22
1086;1;7;9;23
1087;1;7;9;24
1088;1;7;9;25
1089;1;7;10;11
1090;1;7;10;12
1091;1;7;10;13
1092;1;7;10;14
1093;1;7;10;15
1094;1;7;10;16
1095;1;7;10;17
1096;1;7;10;18
1097;1;7;10;19
1098;1;7;10;20
1099;1;7;10;21
1100;1;7;10;22
1101;1;7;10;23
1102;1;7;10;24
1103;1;7;10;25
1104;1;7;11;12
1105;1;7;11;13
1106;1;7;11;14
1107;1;7;11;15
1108;1;7;11;16
1109;1;7;11;17
1110;1;7;11;18
1111;1;7;11;19
1112;1;7;11;20
1113;1;7;11;21
1114;1;7;11;22
1115;1;7;11;23
1116;1;7;11;24
1117;1;7;11;25
1118;1;7;12;13
1119;1;7;12;14
1120;1;7;12;15
1121;1;7;12;16
1122;1;7;12;17
1123;1;7;12;18
1124;1;7;12;19
1125;1;7;12;20
1126;1;7;12;21
1127;1;7;12;22
1128;1;7;12;23
1129;1;7;12;24
1130;1;7;12;25
1131;1;7;13;14
1132;1;7;13;15
1133;1;7;13;16
1134;1;7;13;17
1135;1;7;13;18
1136;1;7;13;19
1137;1;7;13;20
1138;1;7;13;21
1139;1;7;13;22
1140;1;7;13;23
1141;1;7;13;24
1142;1;7;13;25
1143;1;7;14;15
1144;1;7;14;16
1145;1;7;14;17
1146;1;7;14;18
1147;1;7;14;19
1148;1;7;14;20
1149;1;7;14;21
1150;1;7;14;22
1151;1;7;14;23
1152;1;7;14;24
1153;1;7;14;25
1154;1;7;15;16
1155;1;7;15;17
1156;1;7;15;18
1157;1;7;15;19
1158;1;7;15;20
1159;1;7;15;21
1160;1;7;15;22
1161;1;7;15;23
1162;1;7;15;24
1163;1;7;15;25
1164;1;7;16;17
1165;1;7;16;18
1166;1;7;16;19
1167;1;7;16;20
1168;1;7;16;21
1169;1;7;16;22
1170;1;7;16;23
1171;1;7;16;24
1172;1;7;16;25
1173;1;7;17;18
1174;1;7;17;19
1175;1;7;17;20
1176;1;7;17;21
1177;1;7;17;22
1178;1;7;17;23
1179;1;7;17;24
1180;1;7;17;25
1181;1;7;18;19
1182;1;7;18;20
1183;1;7;18;21
1184;1;7;18;22
1185;1;7;18;23
1186;1;7;18;24
1187;1;7;18;25
1188;1;7;19;20
1189;1;7;19;21
1190;1;7;19;22
1191;1;7;19;23
1192;1;7;19;24
1193;1;7;19;25
1194;1;7;20;21
1195;1;7;20;22
1196;1;7;20;23
1197;1;7;20;24
1198;1;7;20;25
1199;1;7;21;22
1200;1;7;21;23
1201;1;7;21;24
